Calculation1,School,City,County/State/ Territory,Count,uad_uc_ethn_7_cat,Pivot Field Values
CAPISTRANO VALLEY HIGH SCHOOL51968,CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,App,Hispanic/ Latinx,10
CAPISTRANO VALLEY HIGH SCHOOL51968,CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,Enr,All,4
CAPISTRANO VALLEY HIGH SCHOOL51968,CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,Adm,All,9
CAPISTRANO VALLEY HIGH SCHOOL51968,CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,App,All,77
CAPUCHINO HIGH SCHOOL52810,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,App,White,9
CAPUCHINO HIGH SCHOOL52810,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,Enr,Asian,4
CAPUCHINO HIGH SCHOOL52810,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,Adm,Asian,6
CAPUCHINO HIGH SCHOOL52810,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,App,Asian,18
CAPUCHINO HIGH SCHOOL52810,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,Adm,Hispanic/ Latinx,3
CAPUCHINO HIGH SCHOOL52810,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,App,Hispanic/ Latinx,15
CAPUCHINO HIGH SCHOOL52810,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,Enr,All,5
CAPUCHINO HIGH SCHOOL52810,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,Adm,All,10
CAPUCHINO HIGH SCHOOL52810,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,App,All,43
CARLMONT HIGH SCHOOL50270,CARLMONT HIGH SCHOOL,Belmont,San Mateo,Enr,White,6
CARLMONT HIGH SCHOOL50270,CARLMONT HIGH SCHOOL,Belmont,San Mateo,Adm,White,10
CARLMONT HIGH SCHOOL50270,CARLMONT HIGH SCHOOL,Belmont,San Mateo,App,White,66
CARLMONT HIGH SCHOOL50270,CARLMONT HIGH SCHOOL,Belmont,San Mateo,Enr,Asian,18
CARLMONT HIGH SCHOOL50270,CARLMONT HIGH SCHOOL,Belmont,San Mateo,Adm,Asian,25
CARLMONT HIGH SCHOOL50270,CARLMONT HIGH SCHOOL,Belmont,San Mateo,App,Asian,94
CARLMONT HIGH SCHOOL50270,CARLMONT HIGH SCHOOL,Belmont,San Mateo,Adm,Hispanic/ Latinx,3
CARLMONT HIGH SCHOOL50270,CARLMONT HIGH SCHOOL,Belmont,San Mateo,App,Hispanic/ Latinx,17
CARLMONT HIGH SCHOOL50270,CARLMONT HIGH SCHOOL,Belmont,San Mateo,App,African American,6
CARLMONT HIGH SCHOOL50270,CARLMONT HIGH SCHOOL,Belmont,San Mateo,Enr,All,28
CARLMONT HIGH SCHOOL50270,CARLMONT HIGH SCHOOL,Belmont,San Mateo,Adm,All,42
CARLMONT HIGH SCHOOL50270,CARLMONT HIGH SCHOOL,Belmont,San Mateo,App,All,200
CARLSBAD HIGH SCHOOL50472,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,Adm,White,4
CARLSBAD HIGH SCHOOL50472,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,App,White,38
CARLSBAD HIGH SCHOOL50472,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,Enr,Asian,3
CARLSBAD HIGH SCHOOL50472,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,Adm,Asian,5
CARLSBAD HIGH SCHOOL50472,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,App,Asian,17
CARLSBAD HIGH SCHOOL50472,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,Adm,Hispanic/ Latinx,3
CARLSBAD HIGH SCHOOL50472,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,App,Hispanic/ Latinx,13
CARLSBAD HIGH SCHOOL50472,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,Enr,All,7
CARLSBAD HIGH SCHOOL50472,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,Adm,All,13
CARLSBAD HIGH SCHOOL50472,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,App,All,70
CARMEL HIGH SCHOOL50475,CARMEL HIGH SCHOOL,Carmel,Monterey,Adm,White,7
CARMEL HIGH SCHOOL50475,CARMEL HIGH SCHOOL,Carmel,Monterey,App,White,24
CARMEL HIGH SCHOOL50475,CARMEL HIGH SCHOOL,Carmel,Monterey,App,Asian,6
CARMEL HIGH SCHOOL50475,CARMEL HIGH SCHOOL,Carmel,Monterey,App,Hispanic/ Latinx,6
CARMEL HIGH SCHOOL50475,CARMEL HIGH SCHOOL,Carmel,Monterey,App,American Indian,5
CARMEL HIGH SCHOOL50475,CARMEL HIGH SCHOOL,Carmel,Monterey,Enr,All,4
CARMEL HIGH SCHOOL50475,CARMEL HIGH SCHOOL,Carmel,Monterey,Adm,All,11
CARMEL HIGH SCHOOL50475,CARMEL HIGH SCHOOL,Carmel,Monterey,App,All,42
CARPINTERIA HIGH SCHOOL50490,CARPINTERIA HIGH SCHOOL,Carpinteria,Santa Barbara,App,Hispanic/ Latinx,10
CARPINTERIA HIGH SCHOOL50490,CARPINTERIA HIGH SCHOOL,Carpinteria,Santa Barbara,App,All,12
CARSON HIGH SCHOOL53515,CARSON HIGH SCHOOL,Carson,Los Angeles,App,Hispanic/ Latinx,8
CARSON HIGH SCHOOL53515,CARSON HIGH SCHOOL,Carson,Los Angeles,App,African American,8
CARSON HIGH SCHOOL53515,CARSON HIGH SCHOOL,Carson,Los Angeles,App,All,20
CARUTHERS HIGH SCHOOL50495,CARUTHERS HIGH SCHOOL,Caruthers,Fresno,Adm,All,3
CARUTHERS HIGH SCHOOL50495,CARUTHERS HIGH SCHOOL,Caruthers,Fresno,App,All,10
CASA GRANDE HIGH SCHOOL52448,CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,App,White,11
CASA GRANDE HIGH SCHOOL52448,CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,App,Asian,10
CASA GRANDE HIGH SCHOOL52448,CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,Adm,All,3
CASA GRANDE HIGH SCHOOL52448,CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,App,All,26
CASA ROBLE FUNDAMENTAL HS52284,CASA ROBLE FUNDAMENTAL HS,Orangevale,Sacramento,App,All,7
CASTLE PARK HIGH SCHOOL50573,CASTLE PARK HIGH SCHOOL,Chula Vista,San Diego,App,Hispanic/ Latinx,11
CASTLE PARK HIGH SCHOOL50573,CASTLE PARK HIGH SCHOOL,Chula Vista,San Diego,App,All,15
CASTLEMONT HIGH SCHOOL54611,CASTLEMONT HIGH SCHOOL,Oakland,Alameda,App,Hispanic/ Latinx,7
CASTLEMONT HIGH SCHOOL54611,CASTLEMONT HIGH SCHOOL,Oakland,Alameda,App,All,10
CASTRO VALLEY HIGH SCHOOL50500,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,App,Domestic Unknown,6
CASTRO VALLEY HIGH SCHOOL50500,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,Adm,White,3
CASTRO VALLEY HIGH SCHOOL50500,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,App,White,29
CASTRO VALLEY HIGH SCHOOL50500,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,Enr,Asian,9
CASTRO VALLEY HIGH SCHOOL50500,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,Adm,Asian,16
CASTRO VALLEY HIGH SCHOOL50500,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,App,Asian,99
CASTRO VALLEY HIGH SCHOOL50500,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,App,Hispanic/ Latinx,14
CASTRO VALLEY HIGH SCHOOL50500,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,Adm,African American,3
CASTRO VALLEY HIGH SCHOOL50500,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,App,African American,15
CASTRO VALLEY HIGH SCHOOL50500,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,Enr,All,17
CASTRO VALLEY HIGH SCHOOL50500,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,Adm,All,27
CASTRO VALLEY HIGH SCHOOL50500,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,App,All,168
CATHEDRAL CITY HIGH SCHOOL50508,CATHEDRAL CITY HIGH SCHOOL,Cathedral City,Riverside,App,Hispanic/ Latinx,16
CATHEDRAL CITY HIGH SCHOOL50508,CATHEDRAL CITY HIGH SCHOOL,Cathedral City,Riverside,Adm,All,5
CATHEDRAL CITY HIGH SCHOOL50508,CATHEDRAL CITY HIGH SCHOOL,Cathedral City,Riverside,App,All,18
CEIBA COLLEGE PREPARATORY ACAD54597,CEIBA COLLEGE PREPARATORY ACAD,Watsonville,Santa Cruz,App,Hispanic/ Latinx,13
CEIBA COLLEGE PREPARATORY ACAD54597,CEIBA COLLEGE PREPARATORY ACAD,Watsonville,Santa Cruz,App,All,14
CENTENNIAL HIGH SCHOOL50209,CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,App,White,5
CENTENNIAL HIGH SCHOOL50209,CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,App,Asian,8
CENTENNIAL HIGH SCHOOL50209,CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,Adm,All,4
CENTENNIAL HIGH SCHOOL50209,CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,App,All,18
CENTENNIAL HIGH SCHOOL50650,CENTENNIAL HIGH SCHOOL,Compton,Los Angeles,App,Hispanic/ Latinx,8
CENTENNIAL HIGH SCHOOL50650,CENTENNIAL HIGH SCHOOL,Compton,Los Angeles,App,All,11
CENTENNIAL HIGH SCHOOL50676,CENTENNIAL HIGH SCHOOL,Corona,Riverside,Adm,White,3
CENTENNIAL HIGH SCHOOL50676,CENTENNIAL HIGH SCHOOL,Corona,Riverside,App,White,9
CENTENNIAL HIGH SCHOOL50676,CENTENNIAL HIGH SCHOOL,Corona,Riverside,Adm,Asian,9
CENTENNIAL HIGH SCHOOL50676,CENTENNIAL HIGH SCHOOL,Corona,Riverside,App,Asian,36
CENTENNIAL HIGH SCHOOL50676,CENTENNIAL HIGH SCHOOL,Corona,Riverside,App,Hispanic/ Latinx,22
CENTENNIAL HIGH SCHOOL50676,CENTENNIAL HIGH SCHOOL,Corona,Riverside,App,African American,9
CENTENNIAL HIGH SCHOOL50676,CENTENNIAL HIGH SCHOOL,Corona,Riverside,Enr,All,4
CENTENNIAL HIGH SCHOOL50676,CENTENNIAL HIGH SCHOOL,Corona,Riverside,Adm,All,14
CENTENNIAL HIGH SCHOOL50676,CENTENNIAL HIGH SCHOOL,Corona,Riverside,App,All,78
CENTER HIGH SCHOOL52141,CENTER HIGH SCHOOL,Antelope,Sacramento,App,White,6
CENTER HIGH SCHOOL52141,CENTER HIGH SCHOOL,Antelope,Sacramento,App,Asian,7
CENTER HIGH SCHOOL52141,CENTER HIGH SCHOOL,Antelope,Sacramento,App,All,20
CENTRAL CITY VALUE HIGH SCHOOL51764,CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,App,Hispanic/ Latinx,16
CENTRAL CITY VALUE HIGH SCHOOL51764,CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,Enr,All,4
CENTRAL CITY VALUE HIGH SCHOOL51764,CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,Adm,All,4
CENTRAL CITY VALUE HIGH SCHOOL51764,CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,App,All,18
CENTRAL COAST NEW TECH HIGH SC54664,CENTRAL COAST NEW TECH HIGH SC,Nipomo,San Luis Obispo,App,White,5
CENTRAL COAST NEW TECH HIGH SC54664,CENTRAL COAST NEW TECH HIGH SC,Nipomo,San Luis Obispo,App,All,8
CENTRAL EAST HIGH SCHOOL50975,CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,App,Asian,14
CENTRAL EAST HIGH SCHOOL50975,CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,App,Hispanic/ Latinx,17
CENTRAL EAST HIGH SCHOOL50975,CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,Adm,All,4
CENTRAL EAST HIGH SCHOOL50975,CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,App,All,38
CENTRAL UNION HIGH SCHOOL50810,CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,App,All,11
CENTRAL VALLEY HIGH SCHOOL53988,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,Adm,Hispanic/ Latinx,4
CENTRAL VALLEY HIGH SCHOOL53988,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,App,Hispanic/ Latinx,17
CENTRAL VALLEY HIGH SCHOOL53988,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,Adm,All,5
CENTRAL VALLEY HIGH SCHOOL53988,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,App,All,22
CENTURY HIGH SCHOOL53249,CENTURY HIGH SCHOOL,Santa Ana,Orange,App,Hispanic/ Latinx,10
CENTURY HIGH SCHOOL53249,CENTURY HIGH SCHOOL,Santa Ana,Orange,Adm,All,4
CENTURY HIGH SCHOOL53249,CENTURY HIGH SCHOOL,Santa Ana,Orange,App,All,14
CERES HIGH SCHOOL50525,CERES HIGH SCHOOL,Ceres,Stanislaus,App,Hispanic/ Latinx,14
CERES HIGH SCHOOL50525,CERES HIGH SCHOOL,Ceres,Stanislaus,App,All,21
CERRITOS HIGH SCHOOL50527,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,App,Asian,79
CERRITOS HIGH SCHOOL50527,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,App,Hispanic/ Latinx,5
CERRITOS HIGH SCHOOL50527,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,Enr,All,7
CERRITOS HIGH SCHOOL50527,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,Adm,All,14
CERRITOS HIGH SCHOOL50527,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,App,All,91
CESAR CHAVEZ HIGH SCHOOL53966,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,App,Asian,16
CESAR CHAVEZ HIGH SCHOOL53966,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,App,Hispanic/ Latinx,9
CESAR CHAVEZ HIGH SCHOOL53966,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,Adm,All,3
CESAR CHAVEZ HIGH SCHOOL53966,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,App,All,29
CESAR CHAVEZ LA ARTES MAGNET54555,CESAR CHAVEZ LA ARTES MAGNET,San Fernando,Los Angeles,App,Hispanic/ Latinx,8
CESAR CHAVEZ LA ARTES MAGNET54555,CESAR CHAVEZ LA ARTES MAGNET,San Fernando,Los Angeles,App,All,9
CESAR E CHAVEZ HIGH SCHOOL50841,CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,App,Asian,6
CESAR E CHAVEZ HIGH SCHOOL50841,CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,App,All,10
CHAFFEY HIGH SCHOOL52275,CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,App,Hispanic/ Latinx,25
CHAFFEY HIGH SCHOOL52275,CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,Adm,All,5
CHAFFEY HIGH SCHOOL52275,CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,App,All,28
CHANNEL ISLANDS HIGH SCHOOL52297,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,Adm,Hispanic/ Latinx,3
CHANNEL ISLANDS HIGH SCHOOL52297,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,App,Hispanic/ Latinx,10
CHANNEL ISLANDS HIGH SCHOOL52297,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,Adm,All,4
CHANNEL ISLANDS HIGH SCHOOL52297,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,App,All,14
CHAPARRAL HIGH SCHOOL53539,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,App,White,5
CHAPARRAL HIGH SCHOOL53539,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,App,Asian,12
CHAPARRAL HIGH SCHOOL53539,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,App,Hispanic/ Latinx,13
CHAPARRAL HIGH SCHOOL53539,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,App,African American,5
CHAPARRAL HIGH SCHOOL53539,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,Adm,All,5
CHAPARRAL HIGH SCHOOL53539,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,App,All,36
CHARTER HS ARTS MEDIA PERFORM54046,CHARTER HS ARTS MEDIA PERFORM,Van Nuys,Los Angeles,App,White,12
CHARTER HS ARTS MEDIA PERFORM54046,CHARTER HS ARTS MEDIA PERFORM,Van Nuys,Los Angeles,App,All,16
CHARTER OAK HIGH SCHOOL50693,CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,App,Asian,8
CHARTER OAK HIGH SCHOOL50693,CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,App,Hispanic/ Latinx,10
CHARTER OAK HIGH SCHOOL50693,CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,Adm,All,3
CHARTER OAK HIGH SCHOOL50693,CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,App,All,20
CHATSWORTH HIGH SCHOOL50528,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,App,White,10
CHATSWORTH HIGH SCHOOL50528,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,Adm,Asian,3
CHATSWORTH HIGH SCHOOL50528,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,App,Asian,8
CHATSWORTH HIGH SCHOOL50528,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,App,Hispanic/ Latinx,13
CHATSWORTH HIGH SCHOOL50528,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,App,African American,5
CHATSWORTH HIGH SCHOOL50528,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,Adm,All,6
CHATSWORTH HIGH SCHOOL50528,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,App,All,37
CHICO SENIOR HIGH SCHOOL50545,CHICO SENIOR HIGH SCHOOL,Chico,Butte,Adm,White,3
CHICO SENIOR HIGH SCHOOL50545,CHICO SENIOR HIGH SCHOOL,Chico,Butte,App,White,13
CHICO SENIOR HIGH SCHOOL50545,CHICO SENIOR HIGH SCHOOL,Chico,Butte,Adm,All,4
CHICO SENIOR HIGH SCHOOL50545,CHICO SENIOR HIGH SCHOOL,Chico,Butte,App,All,24
CHINO HIGH SCHOOL50555,CHINO HIGH SCHOOL,Chino,San Bernardino,App,Asian,6
CHINO HIGH SCHOOL50555,CHINO HIGH SCHOOL,Chino,San Bernardino,App,Hispanic/ Latinx,17
CHINO HIGH SCHOOL50555,CHINO HIGH SCHOOL,Chino,San Bernardino,Adm,All,3
CHINO HIGH SCHOOL50555,CHINO HIGH SCHOOL,Chino,San Bernardino,App,All,24
CHINO HILLS HIGH SCHOOL50564,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,App,White,5
CHINO HILLS HIGH SCHOOL50564,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,Enr,Asian,3
CHINO HILLS HIGH SCHOOL50564,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,Adm,Asian,6
CHINO HILLS HIGH SCHOOL50564,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,App,Asian,45
CHINO HILLS HIGH SCHOOL50564,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,App,Hispanic/ Latinx,14
CHINO HILLS HIGH SCHOOL50564,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,App,African American,8
CHINO HILLS HIGH SCHOOL50564,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,Enr,All,4
CHINO HILLS HIGH SCHOOL50564,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,Adm,All,8
CHINO HILLS HIGH SCHOOL50564,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,App,All,76
CHOWCHILLA UNION HIGH SCHOOL50570,CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,App,All,7
CHRISTOPHER HIGH SCHOOL54364,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,App,White,9
CHRISTOPHER HIGH SCHOOL54364,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,Adm,Asian,3
CHRISTOPHER HIGH SCHOOL54364,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,App,Asian,7
CHRISTOPHER HIGH SCHOOL54364,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,App,Hispanic/ Latinx,14
CHRISTOPHER HIGH SCHOOL54364,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,Enr,All,3
CHRISTOPHER HIGH SCHOOL54364,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,Adm,All,6
CHRISTOPHER HIGH SCHOOL54364,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,App,All,34
CHULA VISTA LRNG CMNTY CHARTER54654,CHULA VISTA LRNG CMNTY CHARTER,Chula Vista,San Diego,App,All,14
CHULA VISTA SENIOR HIGH SCHOOL50580,CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,App,Hispanic/ Latinx,14
CHULA VISTA SENIOR HIGH SCHOOL50580,CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,Enr,All,4
CHULA VISTA SENIOR HIGH SCHOOL50580,CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,Adm,All,4
CHULA VISTA SENIOR HIGH SCHOOL50580,CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,App,All,18
CITRUS HILL HIGH SCHOOL53978,CITRUS HILL HIGH SCHOOL,Perris,Riverside,App,Hispanic/ Latinx,18
CITRUS HILL HIGH SCHOOL53978,CITRUS HILL HIGH SCHOOL,Perris,Riverside,App,African American,8
CITRUS HILL HIGH SCHOOL53978,CITRUS HILL HIGH SCHOOL,Perris,Riverside,Adm,All,3
CITRUS HILL HIGH SCHOOL53978,CITRUS HILL HIGH SCHOOL,Perris,Riverside,App,All,28
CITRUS VALLEY HIGH SCHOOL54331,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,App,White,8
CITRUS VALLEY HIGH SCHOOL54331,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,App,Asian,12
CITRUS VALLEY HIGH SCHOOL54331,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,App,Hispanic/ Latinx,10
CITRUS VALLEY HIGH SCHOOL54331,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,Adm,All,5
CITRUS VALLEY HIGH SCHOOL54331,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,App,All,34
CITY ARTS AND LEADERSHIP ACADEMY54047,CITY ARTS AND LEADERSHIP ACADEMY,San Francisco,San Francisco,App,Hispanic/ Latinx,6
CITY ARTS AND LEADERSHIP ACADEMY54047,CITY ARTS AND LEADERSHIP ACADEMY,San Francisco,San Francisco,App,All,9
CITY HONORS HIGH SCHOOL51261,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,App,African American,13
CITY HONORS HIGH SCHOOL51261,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,App,All,18
CLAIREMONT HIGH SCHOOL52837,CLAIREMONT HIGH SCHOOL,San Diego,San Diego,App,Hispanic/ Latinx,6
CLAIREMONT HIGH SCHOOL52837,CLAIREMONT HIGH SCHOOL,San Diego,San Diego,App,All,15
CLAREMONT HIGH SCHOOL50590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,App,White,19
CLAREMONT HIGH SCHOOL50590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,Enr,Asian,3
CLAREMONT HIGH SCHOOL50590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,Adm,Asian,8
CLAREMONT HIGH SCHOOL50590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,App,Asian,31
CLAREMONT HIGH SCHOOL50590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,App,Hispanic/ Latinx,15
CLAREMONT HIGH SCHOOL50590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,App,African American,8
CLAREMONT HIGH SCHOOL50590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,Enr,All,4
CLAREMONT HIGH SCHOOL50590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,Adm,All,11
CLAREMONT HIGH SCHOOL50590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,App,All,77
CLARK MAGNET HIGH SCHOOL51301,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,Enr,White,3
CLARK MAGNET HIGH SCHOOL51301,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,Adm,White,6
CLARK MAGNET HIGH SCHOOL51301,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,App,White,32
CLARK MAGNET HIGH SCHOOL51301,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,App,Asian,8
CLARK MAGNET HIGH SCHOOL51301,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,Enr,All,4
CLARK MAGNET HIGH SCHOOL51301,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,Adm,All,8
CLARK MAGNET HIGH SCHOOL51301,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,App,All,45
CLASSICAL ACADEMY HIGH SCHOOL54194,CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,App,White,7
CLASSICAL ACADEMY HIGH SCHOOL54194,CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,App,Hispanic/ Latinx,5
CLASSICAL ACADEMY HIGH SCHOOL54194,CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,App,All,17
CLAYTON VALLEY HIGH SCHOOL50658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,Enr,White,5
CLAYTON VALLEY HIGH SCHOOL50658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,Adm,White,8
CLAYTON VALLEY HIGH SCHOOL50658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,App,White,32
CLAYTON VALLEY HIGH SCHOOL50658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,Adm,Asian,3
CLAYTON VALLEY HIGH SCHOOL50658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,App,Asian,13
CLAYTON VALLEY HIGH SCHOOL50658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,App,Hispanic/ Latinx,7
CLAYTON VALLEY HIGH SCHOOL50658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,App,African American,5
CLAYTON VALLEY HIGH SCHOOL50658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,Enr,All,7
