Calculation1,School,City,County/State/ Territory,Count,uad_uc_ethn_7_cat,Pivot Field Values
ETIWANDA HIGH SCHOOL50888,ETIWANDA HIGH SCHOOL,Etiwanda,San Bernardino,App,African American,9
ETIWANDA HIGH SCHOOL50888,ETIWANDA HIGH SCHOOL,Etiwanda,San Bernardino,Enr,All,5
ETIWANDA HIGH SCHOOL50888,ETIWANDA HIGH SCHOOL,Etiwanda,San Bernardino,Adm,All,13
ETIWANDA HIGH SCHOOL50888,ETIWANDA HIGH SCHOOL,Etiwanda,San Bernardino,App,All,54
EUREKA SENIOR HIGH SCHOOL50900,EUREKA SENIOR HIGH SCHOOL,Eureka,Humboldt,App,All,7
EVEREST PUBLIC HIGH SCHOOL54429,EVEREST PUBLIC HIGH SCHOOL,Redwood City,San Mateo,Adm,Hispanic/ Latinx,3
EVEREST PUBLIC HIGH SCHOOL54429,EVEREST PUBLIC HIGH SCHOOL,Redwood City,San Mateo,App,Hispanic/ Latinx,18
EVEREST PUBLIC HIGH SCHOOL54429,EVEREST PUBLIC HIGH SCHOOL,Redwood City,San Mateo,Enr,All,4
EVEREST PUBLIC HIGH SCHOOL54429,EVEREST PUBLIC HIGH SCHOOL,Redwood City,San Mateo,Adm,All,6
EVEREST PUBLIC HIGH SCHOOL54429,EVEREST PUBLIC HIGH SCHOOL,Redwood City,San Mateo,App,All,22
EVERETT ALVAREZ HIGH SCHOOL52778,EVERETT ALVAREZ HIGH SCHOOL,Salinas,Monterey,Adm,Asian,3
EVERETT ALVAREZ HIGH SCHOOL52778,EVERETT ALVAREZ HIGH SCHOOL,Salinas,Monterey,App,Asian,5
EVERETT ALVAREZ HIGH SCHOOL52778,EVERETT ALVAREZ HIGH SCHOOL,Salinas,Monterey,Enr,Hispanic/ Latinx,5
EVERETT ALVAREZ HIGH SCHOOL52778,EVERETT ALVAREZ HIGH SCHOOL,Salinas,Monterey,Adm,Hispanic/ Latinx,12
EVERETT ALVAREZ HIGH SCHOOL52778,EVERETT ALVAREZ HIGH SCHOOL,Salinas,Monterey,App,Hispanic/ Latinx,34
EVERETT ALVAREZ HIGH SCHOOL52778,EVERETT ALVAREZ HIGH SCHOOL,Salinas,Monterey,Enr,All,7
EVERETT ALVAREZ HIGH SCHOOL52778,EVERETT ALVAREZ HIGH SCHOOL,Salinas,Monterey,Adm,All,16
EVERETT ALVAREZ HIGH SCHOOL52778,EVERETT ALVAREZ HIGH SCHOOL,Salinas,Monterey,App,All,42
EVERGREEN VALLEY HIGH SCHOOL53169,EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,App,Int'l,5
EVERGREEN VALLEY HIGH SCHOOL53169,EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,App,White,11
EVERGREEN VALLEY HIGH SCHOOL53169,EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,Adm,Asian,21
EVERGREEN VALLEY HIGH SCHOOL53169,EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,App,Asian,200
EVERGREEN VALLEY HIGH SCHOOL53169,EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,App,Hispanic/ Latinx,7
EVERGREEN VALLEY HIGH SCHOOL53169,EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,Enr,All,13
EVERGREEN VALLEY HIGH SCHOOL53169,EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,Adm,All,25
EVERGREEN VALLEY HIGH SCHOOL53169,EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,App,All,237
EXCELSIOR CHARTER SCHOOLS53686,EXCELSIOR CHARTER SCHOOLS,Victorville,San Bernardino,App,Hispanic/ Latinx,5
EXCELSIOR CHARTER SCHOOLS53686,EXCELSIOR CHARTER SCHOOLS,Victorville,San Bernardino,Adm,All,3
EXCELSIOR CHARTER SCHOOLS53686,EXCELSIOR CHARTER SCHOOLS,Victorville,San Bernardino,App,All,9
FAIRFAX HIGH SCHOOL51590,FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,Adm,Asian,5
FAIRFAX HIGH SCHOOL51590,FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,App,Asian,8
FAIRFAX HIGH SCHOOL51590,FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,App,Hispanic/ Latinx,12
FAIRFAX HIGH SCHOOL51590,FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,App,African American,5
FAIRFAX HIGH SCHOOL51590,FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,Enr,All,3
FAIRFAX HIGH SCHOOL51590,FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,Adm,All,8
FAIRFAX HIGH SCHOOL51590,FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,App,All,29
FAIRFIELD HIGH SCHOOL50911,FAIRFIELD HIGH SCHOOL,Fairfield,Solano,App,Asian,7
FAIRFIELD HIGH SCHOOL50911,FAIRFIELD HIGH SCHOOL,Fairfield,Solano,App,African American,5
FAIRFIELD HIGH SCHOOL50911,FAIRFIELD HIGH SCHOOL,Fairfield,Solano,Enr,All,4
FAIRFIELD HIGH SCHOOL50911,FAIRFIELD HIGH SCHOOL,Fairfield,Solano,Adm,All,4
FAIRFIELD HIGH SCHOOL50911,FAIRFIELD HIGH SCHOOL,Fairfield,Solano,App,All,16
FALLBROOK UNION HIGH SCHOOL50925,FALLBROOK UNION HIGH SCHOOL,Fallbrook,San Diego,Adm,Hispanic/ Latinx,3
FALLBROOK UNION HIGH SCHOOL50925,FALLBROOK UNION HIGH SCHOOL,Fallbrook,San Diego,App,Hispanic/ Latinx,16
FALLBROOK UNION HIGH SCHOOL50925,FALLBROOK UNION HIGH SCHOOL,Fallbrook,San Diego,Adm,All,4
FALLBROOK UNION HIGH SCHOOL50925,FALLBROOK UNION HIGH SCHOOL,Fallbrook,San Diego,App,All,23
FARMERSVILLE HIGH SCHOOL50924,FARMERSVILLE HIGH SCHOOL,Farmersville,Tulare,App,All,10
FELICITAS GONZALO MENDEZ HS54381,FELICITAS GONZALO MENDEZ HS,Los Angeles,Los Angeles,App,Hispanic/ Latinx,8
FELICITAS GONZALO MENDEZ HS54381,FELICITAS GONZALO MENDEZ HS,Los Angeles,Los Angeles,Enr,All,4
FELICITAS GONZALO MENDEZ HS54381,FELICITAS GONZALO MENDEZ HS,Los Angeles,Los Angeles,Adm,All,6
FELICITAS GONZALO MENDEZ HS54381,FELICITAS GONZALO MENDEZ HS,Los Angeles,Los Angeles,App,All,9
FILLMORE HIGH SCHOOL50935,FILLMORE HIGH SCHOOL,Fillmore,Ventura,App,Hispanic/ Latinx,6
FILLMORE HIGH SCHOOL50935,FILLMORE HIGH SCHOOL,Fillmore,Ventura,App,All,7
FIREBAUGH HIGH SCHOOL50937,FIREBAUGH HIGH SCHOOL,Firebaugh,Fresno,App,All,10
FLORIN HIGH SCHOOL52722,FLORIN HIGH SCHOOL,Sacramento,Sacramento,Enr,Asian,3
FLORIN HIGH SCHOOL52722,FLORIN HIGH SCHOOL,Sacramento,Sacramento,Adm,Asian,5
FLORIN HIGH SCHOOL52722,FLORIN HIGH SCHOOL,Sacramento,Sacramento,App,Asian,19
FLORIN HIGH SCHOOL52722,FLORIN HIGH SCHOOL,Sacramento,Sacramento,App,Hispanic/ Latinx,7
FLORIN HIGH SCHOOL52722,FLORIN HIGH SCHOOL,Sacramento,Sacramento,Enr,All,4
FLORIN HIGH SCHOOL52722,FLORIN HIGH SCHOOL,Sacramento,Sacramento,Adm,All,6
FLORIN HIGH SCHOOL52722,FLORIN HIGH SCHOOL,Sacramento,Sacramento,App,All,27
FLOYD B BUCHANAN HIGH SCHOOL50618,FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,Adm,White,3
FLOYD B BUCHANAN HIGH SCHOOL50618,FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,App,White,11
FLOYD B BUCHANAN HIGH SCHOOL50618,FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,Enr,Asian,3
FLOYD B BUCHANAN HIGH SCHOOL50618,FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,Adm,Asian,6
FLOYD B BUCHANAN HIGH SCHOOL50618,FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,App,Asian,20
FLOYD B BUCHANAN HIGH SCHOOL50618,FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,App,Hispanic/ Latinx,7
FLOYD B BUCHANAN HIGH SCHOOL50618,FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,Enr,All,5
FLOYD B BUCHANAN HIGH SCHOOL50618,FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,Adm,All,11
FLOYD B BUCHANAN HIGH SCHOOL50618,FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,App,All,45
FOLSOM HIGH SCHOOL50940,FOLSOM HIGH SCHOOL,Folsom,Sacramento,App,White,17
FOLSOM HIGH SCHOOL50940,FOLSOM HIGH SCHOOL,Folsom,Sacramento,Enr,Asian,12
FOLSOM HIGH SCHOOL50940,FOLSOM HIGH SCHOOL,Folsom,Sacramento,Adm,Asian,19
FOLSOM HIGH SCHOOL50940,FOLSOM HIGH SCHOOL,Folsom,Sacramento,App,Asian,56
FOLSOM HIGH SCHOOL50940,FOLSOM HIGH SCHOOL,Folsom,Sacramento,Enr,All,16
FOLSOM HIGH SCHOOL50940,FOLSOM HIGH SCHOOL,Folsom,Sacramento,Adm,All,23
FOLSOM HIGH SCHOOL50940,FOLSOM HIGH SCHOOL,Folsom,Sacramento,App,All,83
FONTANA HIGH SCHOOL50945,FONTANA HIGH SCHOOL,Fontana,San Bernardino,App,Hispanic/ Latinx,22
FONTANA HIGH SCHOOL50945,FONTANA HIGH SCHOOL,Fontana,San Bernardino,App,All,27
FOOTHILL HIGH SCHOOL50213,FOOTHILL HIGH SCHOOL,Bakersfield,Kern,Adm,All,3
FOOTHILL HIGH SCHOOL50213,FOOTHILL HIGH SCHOOL,Bakersfield,Kern,App,All,10
FOOTHILL HIGH SCHOOL52131,FOOTHILL HIGH SCHOOL,Sacramento,Sacramento,App,Hispanic/ Latinx,12
FOOTHILL HIGH SCHOOL52131,FOOTHILL HIGH SCHOOL,Sacramento,Sacramento,Adm,All,3
FOOTHILL HIGH SCHOOL52131,FOOTHILL HIGH SCHOOL,Sacramento,Sacramento,App,All,16
FOOTHILL HIGH SCHOOL52497,FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,Enr,Domestic Unknown,3
FOOTHILL HIGH SCHOOL52497,FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,Adm,Domestic Unknown,4
FOOTHILL HIGH SCHOOL52497,FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,App,Domestic Unknown,11
FOOTHILL HIGH SCHOOL52497,FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,Adm,White,3
FOOTHILL HIGH SCHOOL52497,FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,App,White,29
FOOTHILL HIGH SCHOOL52497,FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,Enr,Asian,19
FOOTHILL HIGH SCHOOL52497,FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,Adm,Asian,29
FOOTHILL HIGH SCHOOL52497,FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,App,Asian,134
FOOTHILL HIGH SCHOOL52497,FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,App,Hispanic/ Latinx,11
FOOTHILL HIGH SCHOOL52497,FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,Enr,All,27
FOOTHILL HIGH SCHOOL52497,FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,Adm,All,39
FOOTHILL HIGH SCHOOL52497,FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,App,All,193
FOOTHILL HIGH SCHOOL52581,FOOTHILL HIGH SCHOOL,Palo Cedro,Shasta,App,White,8
FOOTHILL HIGH SCHOOL52581,FOOTHILL HIGH SCHOOL,Palo Cedro,Shasta,App,All,11
FOOTHILL HIGH SCHOOL53234,FOOTHILL HIGH SCHOOL,Santa Ana,Orange,App,White,22
FOOTHILL HIGH SCHOOL53234,FOOTHILL HIGH SCHOOL,Santa Ana,Orange,Adm,Asian,7
FOOTHILL HIGH SCHOOL53234,FOOTHILL HIGH SCHOOL,Santa Ana,Orange,App,Asian,29
FOOTHILL HIGH SCHOOL53234,FOOTHILL HIGH SCHOOL,Santa Ana,Orange,App,Hispanic/ Latinx,16
FOOTHILL HIGH SCHOOL53234,FOOTHILL HIGH SCHOOL,Santa Ana,Orange,Enr,All,4
FOOTHILL HIGH SCHOOL53234,FOOTHILL HIGH SCHOOL,Santa Ana,Orange,Adm,All,14
FOOTHILL HIGH SCHOOL53234,FOOTHILL HIGH SCHOOL,Santa Ana,Orange,App,All,74
FOOTHILL TECHNOLOGY HS53691,FOOTHILL TECHNOLOGY HS,Ventura,Ventura,Adm,White,3
FOOTHILL TECHNOLOGY HS53691,FOOTHILL TECHNOLOGY HS,Ventura,Ventura,App,White,16
FOOTHILL TECHNOLOGY HS53691,FOOTHILL TECHNOLOGY HS,Ventura,Ventura,App,Asian,7
FOOTHILL TECHNOLOGY HS53691,FOOTHILL TECHNOLOGY HS,Ventura,Ventura,App,Hispanic/ Latinx,10
FOOTHILL TECHNOLOGY HS53691,FOOTHILL TECHNOLOGY HS,Ventura,Ventura,Adm,All,4
FOOTHILL TECHNOLOGY HS53691,FOOTHILL TECHNOLOGY HS,Ventura,Ventura,App,All,34
FORT BRAGG HIGH SCHOOL50955,FORT BRAGG HIGH SCHOOL,Fort Bragg,Mendocino,App,All,7
FORTUNA UNION HIGH SCHOOL50965,FORTUNA UNION HIGH SCHOOL,Fortuna,Humboldt,App,All,5
FOSHAY LEARNING CENTER51788,FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,Adm,Hispanic/ Latinx,8
FOSHAY LEARNING CENTER51788,FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,App,Hispanic/ Latinx,19
FOSHAY LEARNING CENTER51788,FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,App,African American,6
FOSHAY LEARNING CENTER51788,FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,Adm,All,9
FOSHAY LEARNING CENTER51788,FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,App,All,25
FOUNTAIN VALLEY HIGH SCHOOL50964,FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,Adm,Asian,13
FOUNTAIN VALLEY HIGH SCHOOL50964,FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,App,Asian,86
FOUNTAIN VALLEY HIGH SCHOOL50964,FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,App,Hispanic/ Latinx,9
FOUNTAIN VALLEY HIGH SCHOOL50964,FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,Enr,All,3
FOUNTAIN VALLEY HIGH SCHOOL50964,FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,Adm,All,15
FOUNTAIN VALLEY HIGH SCHOOL50964,FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,App,All,101
FOWLER HIGH SCHOOL50967,FOWLER HIGH SCHOOL,Fowler,Fresno,App,Hispanic/ Latinx,5
FOWLER HIGH SCHOOL50967,FOWLER HIGH SCHOOL,Fowler,Fresno,App,All,8
FRANCISCO BRAVO MEDICAL MAGNET51719,FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,Adm,Asian,7
FRANCISCO BRAVO MEDICAL MAGNET51719,FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,App,Asian,20
FRANCISCO BRAVO MEDICAL MAGNET51719,FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,Adm,Hispanic/ Latinx,10
FRANCISCO BRAVO MEDICAL MAGNET51719,FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,App,Hispanic/ Latinx,54
FRANCISCO BRAVO MEDICAL MAGNET51719,FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,App,African American,7
FRANCISCO BRAVO MEDICAL MAGNET51719,FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,Adm,All,20
FRANCISCO BRAVO MEDICAL MAGNET51719,FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,App,All,82
FRANKLIN HIGH SCHOOL50824,FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,Adm,White,3
FRANKLIN HIGH SCHOOL50824,FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,App,White,6
FRANKLIN HIGH SCHOOL50824,FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,Enr,Asian,9
FRANKLIN HIGH SCHOOL50824,FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,Adm,Asian,15
FRANKLIN HIGH SCHOOL50824,FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,App,Asian,58
FRANKLIN HIGH SCHOOL50824,FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,App,Hispanic/ Latinx,12
FRANKLIN HIGH SCHOOL50824,FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,App,African American,6
FRANKLIN HIGH SCHOOL50824,FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,Enr,All,11
FRANKLIN HIGH SCHOOL50824,FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,Adm,All,21
FRANKLIN HIGH SCHOOL50824,FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,App,All,88
FRANKLIN HIGH SCHOOL53425,FRANKLIN HIGH SCHOOL,Stockton,San Joaquin,App,Hispanic/ Latinx,23
FRANKLIN HIGH SCHOOL53425,FRANKLIN HIGH SCHOOL,Stockton,San Joaquin,Adm,All,3
FRANKLIN HIGH SCHOOL53425,FRANKLIN HIGH SCHOOL,Stockton,San Joaquin,App,All,29
FRED C BEYER HIGH SCHOOL51986,FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,App,White,5
FRED C BEYER HIGH SCHOOL51986,FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,Enr,Hispanic/ Latinx,3
FRED C BEYER HIGH SCHOOL51986,FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,Adm,Hispanic/ Latinx,3
FRED C BEYER HIGH SCHOOL51986,FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,App,Hispanic/ Latinx,5
FRED C BEYER HIGH SCHOOL51986,FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,Enr,All,4
FRED C BEYER HIGH SCHOOL51986,FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,Adm,All,6
FRED C BEYER HIGH SCHOOL51986,FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,App,All,12
FREEDOM HIGH SCHOOL50372,FREEDOM HIGH SCHOOL,Oakley,Contra Costa,App,White,11
FREEDOM HIGH SCHOOL50372,FREEDOM HIGH SCHOOL,Oakley,Contra Costa,App,Asian,6
FREEDOM HIGH SCHOOL50372,FREEDOM HIGH SCHOOL,Oakley,Contra Costa,App,Hispanic/ Latinx,6
FREEDOM HIGH SCHOOL50372,FREEDOM HIGH SCHOOL,Oakley,Contra Costa,App,All,26
FREMONT ACD ENGINEERING/DESIGN54523,FREMONT ACD ENGINEERING/DESIGN,Pomona,Los Angeles,Adm,All,3
FREMONT ACD ENGINEERING/DESIGN54523,FREMONT ACD ENGINEERING/DESIGN,Pomona,Los Angeles,App,All,10
FREMONT HIGH SCHOOL52205,FREMONT HIGH SCHOOL,Oakland,Alameda,App,White,6
FREMONT HIGH SCHOOL52205,FREMONT HIGH SCHOOL,Oakland,Alameda,App,Hispanic/ Latinx,21
FREMONT HIGH SCHOOL52205,FREMONT HIGH SCHOOL,Oakland,Alameda,Enr,All,3
FREMONT HIGH SCHOOL52205,FREMONT HIGH SCHOOL,Oakland,Alameda,Adm,All,4
FREMONT HIGH SCHOOL52205,FREMONT HIGH SCHOOL,Oakland,Alameda,App,All,32
FREMONT HIGH SCHOOL53460,FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,App,Domestic Unknown,8
FREMONT HIGH SCHOOL53460,FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,App,White,16
FREMONT HIGH SCHOOL53460,FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,Enr,Asian,4
FREMONT HIGH SCHOOL53460,FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,Adm,Asian,13
FREMONT HIGH SCHOOL53460,FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,App,Asian,54
FREMONT HIGH SCHOOL53460,FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,App,Hispanic/ Latinx,7
FREMONT HIGH SCHOOL53460,FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,Enr,All,6
FREMONT HIGH SCHOOL53460,FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,Adm,All,16
FREMONT HIGH SCHOOL53460,FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,App,All,89
FRESNO HIGH SCHOOL50985,FRESNO HIGH SCHOOL,Fresno,Fresno,App,Asian,7
FRESNO HIGH SCHOOL50985,FRESNO HIGH SCHOOL,Fresno,Fresno,Adm,Hispanic/ Latinx,4
FRESNO HIGH SCHOOL50985,FRESNO HIGH SCHOOL,Fresno,Fresno,App,Hispanic/ Latinx,15
FRESNO HIGH SCHOOL50985,FRESNO HIGH SCHOOL,Fresno,Fresno,Adm,All,5
FRESNO HIGH SCHOOL50985,FRESNO HIGH SCHOOL,Fresno,Fresno,App,All,28
FRONTIER HIGH SCHOOL54058,FRONTIER HIGH SCHOOL,Bakersfield,Kern,App,White,5
FRONTIER HIGH SCHOOL54058,FRONTIER HIGH SCHOOL,Bakersfield,Kern,Adm,All,3
FRONTIER HIGH SCHOOL54058,FRONTIER HIGH SCHOOL,Bakersfield,Kern,App,All,11
FULLERTON UNION HIGH SCHOOL51010,FULLERTON UNION HIGH SCHOOL,Fullerton,Orange,App,White,10
FULLERTON UNION HIGH SCHOOL51010,FULLERTON UNION HIGH SCHOOL,Fullerton,Orange,Adm,Asian,4
FULLERTON UNION HIGH SCHOOL51010,FULLERTON UNION HIGH SCHOOL,Fullerton,Orange,App,Asian,12
FULLERTON UNION HIGH SCHOOL51010,FULLERTON UNION HIGH SCHOOL,Fullerton,Orange,App,Hispanic/ Latinx,12
FULLERTON UNION HIGH SCHOOL51010,FULLERTON UNION HIGH SCHOOL,Fullerton,Orange,Adm,All,7
FULLERTON UNION HIGH SCHOOL51010,FULLERTON UNION HIGH SCHOOL,Fullerton,Orange,App,All,35
GABRIELINO HIGH SCHOOL53062,GABRIELINO HIGH SCHOOL,San Gabriel,Los Angeles,Adm,Asian,9
GABRIELINO HIGH SCHOOL53062,GABRIELINO HIGH SCHOOL,San Gabriel,Los Angeles,App,Asian,55
GABRIELINO HIGH SCHOOL53062,GABRIELINO HIGH SCHOOL,San Gabriel,Los Angeles,App,Hispanic/ Latinx,8
GABRIELINO HIGH SCHOOL53062,GABRIELINO HIGH SCHOOL,San Gabriel,Los Angeles,Enr,All,4
GABRIELINO HIGH SCHOOL53062,GABRIELINO HIGH SCHOOL,San Gabriel,Los Angeles,Adm,All,11
GABRIELINO HIGH SCHOOL53062,GABRIELINO HIGH SCHOOL,San Gabriel,Los Angeles,App,All,67
GAHR HIGH SCHOOL50722,GAHR HIGH SCHOOL,Cerritos,Los Angeles,Adm,Asian,3
GAHR HIGH SCHOOL50722,GAHR HIGH SCHOOL,Cerritos,Los Angeles,App,Asian,13
GAHR HIGH SCHOOL50722,GAHR HIGH SCHOOL,Cerritos,Los Angeles,App,Hispanic/ Latinx,9
GAHR HIGH SCHOOL50722,GAHR HIGH SCHOOL,Cerritos,Los Angeles,App,African American,6
GAHR HIGH SCHOOL50722,GAHR HIGH SCHOOL,Cerritos,Los Angeles,Adm,All,5
GAHR HIGH SCHOOL50722,GAHR HIGH SCHOOL,Cerritos,Los Angeles,App,All,32
GALILEO ACAD OF SCIENCE & TECH52945,GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,App,White,7
GALILEO ACAD OF SCIENCE & TECH52945,GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,Enr,Asian,5
GALILEO ACAD OF SCIENCE & TECH52945,GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,Adm,Asian,7
GALILEO ACAD OF SCIENCE & TECH52945,GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,App,Asian,89
GALILEO ACAD OF SCIENCE & TECH52945,GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,App,Hispanic/ Latinx,7
GALILEO ACAD OF SCIENCE & TECH52945,GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,Enr,All,7
GALILEO ACAD OF SCIENCE & TECH52945,GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,Adm,All,9
GALILEO ACAD OF SCIENCE & TECH52945,GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,App,All,107
GALT HIGH SCHOOL51015,GALT HIGH SCHOOL,Galt,Sacramento,App,Hispanic/ Latinx,5
GALT HIGH SCHOOL51015,GALT HIGH SCHOOL,Galt,Sacramento,App,All,9
GANESHA HIGH SCHOOL52503,GANESHA HIGH SCHOOL,Pomona,Los Angeles,App,All,10
GARDEN GROVE HIGH SCHOOL51030,GARDEN GROVE HIGH SCHOOL,Garden Grove,Orange,Adm,Asian,5
GARDEN GROVE HIGH SCHOOL51030,GARDEN GROVE HIGH SCHOOL,Garden Grove,Orange,App,Asian,34
GARDEN GROVE HIGH SCHOOL51030,GARDEN GROVE HIGH SCHOOL,Garden Grove,Orange,Adm,All,6
GARDEN GROVE HIGH SCHOOL51030,GARDEN GROVE HIGH SCHOOL,Garden Grove,Orange,App,All,40
GARDENA HIGH SCHOOL51020,GARDENA HIGH SCHOOL,Gardena,Los Angeles,App,Hispanic/ Latinx,10
GARDENA HIGH SCHOOL51020,GARDENA HIGH SCHOOL,Gardena,Los Angeles,Enr,All,3
GARDENA HIGH SCHOOL51020,GARDENA HIGH SCHOOL,Gardena,Los Angeles,Adm,All,4
GARDENA HIGH SCHOOL51020,GARDENA HIGH SCHOOL,Gardena,Los Angeles,App,All,13
GAREY HIGH SCHOOL52501,GAREY HIGH SCHOOL,Pomona,Los Angeles,Adm,Hispanic/ Latinx,4
GAREY HIGH SCHOOL52501,GAREY HIGH SCHOOL,Pomona,Los Angeles,App,Hispanic/ Latinx,15
GAREY HIGH SCHOOL52501,GAREY HIGH SCHOOL,Pomona,Los Angeles,Adm,All,6
GAREY HIGH SCHOOL52501,GAREY HIGH SCHOOL,Pomona,Los Angeles,App,All,17
GATEWAY HIGH SCHOOL52947,GATEWAY HIGH SCHOOL,San Francisco,San Francisco,App,Asian,13
GATEWAY HIGH SCHOOL52947,GATEWAY HIGH SCHOOL,San Francisco,San Francisco,App,Hispanic/ Latinx,7
GATEWAY HIGH SCHOOL52947,GATEWAY HIGH SCHOOL,San Francisco,San Francisco,Enr,All,3
GATEWAY HIGH SCHOOL52947,GATEWAY HIGH SCHOOL,San Francisco,San Francisco,Adm,All,4
GATEWAY HIGH SCHOOL52947,GATEWAY HIGH SCHOOL,San Francisco,San Francisco,App,All,25
GEORGE WASHINGTON HIGH SCHOOL52950,GEORGE WASHINGTON HIGH SCHOOL,San Francisco,San Francisco,App,White,5
